race,gender,age,education,marital_status,work_class,occupation,hours_per_week,native_country,fnlwgt,capital_gain,capital_loss,income,agegroup,continent
White,Female,36,HS-grad,Never-married,State-gov,Tech-support,31,Trinadad&Tobago,495304,5658,7922,<=50K,Adults,CentralAmerica
White,Female,58,Some-college,Widowed,Private,Prof-specialty,41,Honduras,486818,1868,2416,<=50K,MiddleAged,CentralAmerica
White,Female,45,HS-grad,Married-civ-spouse,Private,Exec-managerial,54,Puerto-Rico,483140,1386,2624,<=50K,Adults,CentralAmerica
Black,Female,45,11th,Never-married,Private,Handlers-cleaners,35,Jamaica,30958,747,8520,<=50K,Adults,CentralAmerica
White,Female,70,Bachelors,Never-married,Private,Sales,28,El-Salvador,498999,9163,1403,<=50K,Senior,CentralAmerica
White,Female,64,Some-college,Never-married,State-gov,Exec-managerial,57,Dominican-Republic,243959,6788,1257,<=50K,MiddleAged,CentralAmerica
Asian-Pac-Islander,Female,26,HS-grad,Separated,Private,Craft-repair,29,Jamaica,153274,3923,1128,<=50K,YoungAdults,CentralAmerica
White,Female,53,11th,Never-married,Local-gov,Tech-support,54,Dominican-Republic,68216,1475,8133,<=50K,MiddleAged,CentralAmerica
White,Female,20,HS-grad,Never-married,Private,Machine-op-inspct,35,Trinadad&Tobago,355604,2935,7645,<=50K,YoungAdults,CentralAmerica
White,Female,22,HS-grad,Separated,Private,Prof-specialty,47,Haiti,279357,3688,8531,<=50K,YoungAdults,CentralAmerica
Asian-Pac-Islander,Female,70,11th,Never-married,Self-emp-not-inc,Sales,58,El-Salvador,285642,8006,9050,<=50K,Senior,CentralAmerica
White,Male,68,HS-grad,Widowed,Private,Other-service,47,El-Salvador,464839,2133,1708,>50K,Senior,CentralAmerica
White,Female,39,HS-grad,Never-married,Private,Craft-repair,45,Trinadad&Tobago,374037,7070,9392,<=50K,Adults,CentralAmerica
Other,Female,65,HS-grad,Never-married,Local-gov,Craft-repair,23,El-Salvador,80218,4642,2174,<=50K,Senior,CentralAmerica
White,Female,55,Bachelors,Married-civ-spouse,Self-emp-not-inc,Sales,49,El-Salvador,474830,8347,213,<=50K,MiddleAged,CentralAmerica
White,Male,36,Bachelors,Never-married,Self-emp-not-inc,Sales,47,Haiti,31002,745,2021,>50K,Adults,CentralAmerica
White,Female,24,Some-college,Married-civ-spouse,Federal-gov,Exec-managerial,54,Honduras,89267,7709,7197,<=50K,YoungAdults,CentralAmerica
Other,Female,67,Assoc-acdm,Divorced,Private,Craft-repair,20,Cuba,74156,1475,1721,<=50K,Senior,CentralAmerica
White,Male,46,HS-grad,Never-married,Never-worked,Machine-op-inspct,55,Trinadad&Tobago,155591,7356,5098,>50K,Adults,CentralAmerica
White,Female,64,Some-college,Married-civ-spouse,Never-worked,Exec-managerial,54,Dominican-Republic,42733,2633,6193,<=50K,MiddleAged,CentralAmerica
White,Male,37,Assoc-acdm,Divorced,Private,Handlers-cleaners,43,El-Salvador,88164,8027,5759,>50K,Adults,CentralAmerica
White,Male,42,Doctorate,Divorced,Private,Sales,25,Jamaica,435112,9216,738,>50K,Adults,CentralAmerica
White,Female,18,Bachelors,Never-married,Private,Tech-support,56,Puerto-Rico,114584,3970,2027,<=50K,YoungAdults,CentralAmerica
Black,Female,47,HS-grad,Never-married,Private,Prof-specialty,31,Honduras,197725,7157,4912,<=50K,Adults,CentralAmerica
White,Male,67,Bachelors,Never-married,Private,Handlers-cleaners,41,El-Salvador,414768,970,5821,>50K,Senior,CentralAmerica
Asian-Pac-Islander,Female,56,HS-grad,Never-married,Private,Exec-managerial,53,Trinadad&Tobago,381872,419,8478,<=50K,MiddleAged,CentralAmerica
White,Female,64,HS-grad,Widowed,Private,Exec-managerial,48,Dominican-Republic,233694,1554,7317,<=50K,MiddleAged,CentralAmerica
White,Male,20,HS-grad,Divorced,Private,Sales,38,El-Salvador,496288,7674,2793,>50K,YoungAdults,CentralAmerica
White,Female,39,11th,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,24,Jamaica,477709,971,5711,<=50K,Adults,CentralAmerica
Amer-Indian-Eskimo,Male,69,Bachelors,Married-civ-spouse,Private,Prof-specialty,51,El-Salvador,381128,1090,9274,>50K,Senior,CentralAmerica
White,Female,42,Bachelors,Never-married,Private,Sales,30,Cuba,234679,5019,3231,<=50K,Adults,CentralAmerica
White,Male,61,Some-college,Never-married,Federal-gov,Exec-managerial,57,El-Salvador,390223,8116,3483,>50K,MiddleAged,CentralAmerica
White,Male,65,Bachelors,Separated,Private,Craft-repair,57,El-Salvador,172167,1799,536,>50K,Senior,CentralAmerica
White,Female,24,HS-grad,Married-civ-spouse,Federal-gov,Craft-repair,39,Jamaica,304991,2995,1321,<=50K,YoungAdults,CentralAmerica
White,Male,21,HS-grad,Divorced,Private,Prof-specialty,52,Dominican-Republic,166563,7188,5416,>50K,YoungAdults,CentralAmerica
Asian-Pac-Islander,Male,18,Doctorate,Married-civ-spouse,Never-worked,Machine-op-inspct,24,Honduras,229813,8317,8297,>50K,YoungAdults,CentralAmerica
White,Female,58,HS-grad,Married-civ-spouse,Private,Sales,41,Trinadad&Tobago,146508,9358,6688,<=50K,MiddleAged,CentralAmerica
White,Female,18,Some-college,Never-married,Private,Prof-specialty,37,Cuba,376273,6746,7652,<=50K,YoungAdults,CentralAmerica
White,Female,65,Some-college,Never-married,Private,Other-service,21,Jamaica,148305,8604,4409,<=50K,Senior,CentralAmerica
White,Female,54,11th,Married-civ-spouse,Private,Craft-repair,22,Jamaica,389089,5895,3668,<=50K,MiddleAged,CentralAmerica
White,Male,47,Masters,Never-married,Private,Sales,32,Trinadad&Tobago,145157,6684,7214,>50K,Adults,CentralAmerica
White,Female,25,Bachelors,Never-married,Private,Exec-managerial,31,Jamaica,402260,4827,9170,<=50K,YoungAdults,CentralAmerica
Black,Male,34,Bachelors,Married-civ-spouse,Private,Craft-repair,50,Jamaica,140601,2473,7119,>50K,Adults,CentralAmerica
Other,Male,20,HS-grad,Married-civ-spouse,Private,Exec-managerial,26,Haiti,380218,9025,8859,>50K,YoungAdults,CentralAmerica
White,Male,55,HS-grad,Married-civ-spouse,Private,Prof-specialty,24,Honduras,56268,802,7000,>50K,MiddleAged,CentralAmerica
White,Male,55,Some-college,Divorced,Private,Sales,29,Haiti,48438,3244,8356,>50K,MiddleAged,CentralAmerica
White,Male,39,Some-college,Never-married,Private,Prof-specialty,34,Honduras,49166,8371,5563,>50K,Adults,CentralAmerica
Amer-Indian-Eskimo,Female,59,HS-grad,Never-married,Self-emp-not-inc,Exec-managerial,52,Jamaica,411432,5884,7984,<=50K,MiddleAged,CentralAmerica
White,Female,27,Bachelors,Widowed,State-gov,Other-service,50,Trinadad&Tobago,10208,3482,1486,<=50K,YoungAdults,CentralAmerica
White,Male,61,HS-grad,Married-civ-spouse,Private,Machine-op-inspct,54,El-Salvador,277035,5911,1662,>50K,MiddleAged,CentralAmerica
White,Male,56,Doctorate,Married-civ-spouse,Private,Exec-managerial,25,Dominican-Republic,21317,3130,4925,>50K,MiddleAged,CentralAmerica
White,Male,35,HS-grad,Widowed,Self-emp-not-inc,Prof-specialty,47,Haiti,199086,5987,9066,>50K,Adults,CentralAmerica
White,Female,30,HS-grad,Widowed,Private,Tech-support,58,Honduras,478778,8515,3249,<=50K,Adults,CentralAmerica
Asian-Pac-Islander,Female,65,Assoc-acdm,Never-married,Self-emp-not-inc,Craft-repair,50,Puerto-Rico,149455,9070,568,<=50K,Senior,CentralAmerica
White,Male,18,11th,Never-married,Private,Sales,26,Dominican-Republic,456106,437,5705,>50K,YoungAdults,CentralAmerica
White,Male,45,Doctorate,Never-married,Private,Exec-managerial,39,Haiti,10096,9769,2038,>50K,Adults,CentralAmerica
Asian-Pac-Islander,Male,68,HS-grad,Never-married,Private,Prof-specialty,53,Honduras,305687,2730,9533,>50K,Senior,CentralAmerica
Black,Female,62,Some-college,Married-civ-spouse,Never-worked,Prof-specialty,30,Dominican-Republic,324219,2548,2821,<=50K,MiddleAged,CentralAmerica
Black,Male,23,Some-college,Never-married,Private,Craft-repair,51,Dominican-Republic,40034,944,5065,>50K,YoungAdults,CentralAmerica
White,Male,51,HS-grad,Married-civ-spouse,State-gov,Exec-managerial,47,Dominican-Republic,370715,5222,2820,>50K,MiddleAged,CentralAmerica
White,Female,20,11th,Never-married,Private,Handlers-cleaners,50,Jamaica,187556,5241,5598,<=50K,YoungAdults,CentralAmerica
White,Male,18,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,58,Cuba,128318,7658,8705,>50K,YoungAdults,CentralAmerica
White,Male,23,11th,Married-civ-spouse,Private,Other-service,30,Trinadad&Tobago,187759,7383,8942,>50K,YoungAdults,CentralAmerica
White,Female,68,HS-grad,Married-civ-spouse,Private,Prof-specialty,34,El-Salvador,123638,4813,5644,<=50K,Senior,CentralAmerica
Black,Female,62,Some-college,Separated,Private,Handlers-cleaners,25,El-Salvador,416152,8368,7719,<=50K,MiddleAged,CentralAmerica
White,Male,59,Some-college,Divorced,Private,Handlers-cleaners,26,Jamaica,186444,4071,2871,>50K,MiddleAged,CentralAmerica
White,Female,18,Bachelors,Married-civ-spouse,Private,Tech-support,56,Jamaica,210763,1963,6415,<=50K,YoungAdults,CentralAmerica
Other,Male,62,Assoc-acdm,Never-married,Self-emp-not-inc,Tech-support,24,Haiti,306652,5087,4490,>50K,MiddleAged,CentralAmerica
White,Female,54,Bachelors,Never-married,Private,Tech-support,29,Haiti,166593,4542,229,<=50K,MiddleAged,CentralAmerica
White,Male,37,Bachelors,Never-married,Private,Machine-op-inspct,45,Dominican-Republic,327286,5794,6091,>50K,Adults,CentralAmerica
Black,Female,39,Some-college,Widowed,Private,Prof-specialty,43,Puerto-Rico,483537,7678,2796,<=50K,Adults,CentralAmerica
White,Female,31,HS-grad,Married-civ-spouse,Private,Craft-repair,30,Jamaica,258075,1924,1231,<=50K,Adults,CentralAmerica
Amer-Indian-Eskimo,Female,20,11th,Married-civ-spouse,Private,Machine-op-inspct,42,El-Salvador,332717,5200,590,<=50K,YoungAdults,CentralAmerica
Asian-Pac-Islander,Female,49,HS-grad,Never-married,Private,Exec-managerial,30,Haiti,86033,2169,5272,<=50K,Adults,CentralAmerica
Black,Female,43,Doctorate,Separated,Private,Other-service,43,Trinadad&Tobago,384317,326,238,<=50K,Adults,CentralAmerica
White,Male,69,HS-grad,Never-married,Private,Prof-specialty,28,Jamaica,315347,4455,117,>50K,Senior,CentralAmerica
Black,Male,62,Some-college,Separated,Self-emp-not-inc,Exec-managerial,23,El-Salvador,404274,788,4414,>50K,MiddleAged,CentralAmerica
White,Male,51,Some-college,Never-married,Private,Craft-repair,41,Haiti,238473,9216,2100,>50K,MiddleAged,CentralAmerica
White,Male,35,HS-grad,Never-married,Private,Craft-repair,34,Dominican-Republic,125621,8372,8138,>50K,Adults,CentralAmerica
White,Male,29,HS-grad,Separated,Local-gov,Sales,27,Dominican-Republic,432304,3030,5394,>50K,YoungAdults,CentralAmerica
Asian-Pac-Islander,Female,67,Some-college,Never-married,Self-emp-not-inc,Other-service,58,Honduras,430385,5881,8823,<=50K,Senior,CentralAmerica
White,Female,26,Some-college,Never-married,Private,Craft-repair,45,Jamaica,61506,5177,1582,<=50K,YoungAdults,CentralAmerica
Asian-Pac-Islander,Male,67,Some-college,Married-civ-spouse,Private,Other-service,55,Dominican-Republic,474415,9670,9365,>50K,Senior,CentralAmerica
White,Female,26,Bachelors,Divorced,Private,Machine-op-inspct,55,Haiti,460254,6535,6181,<=50K,YoungAdults,CentralAmerica
White,Male,58,Doctorate,Never-married,Private,Sales,51,El-Salvador,407111,6631,7419,>50K,MiddleAged,CentralAmerica
White,Female,35,11th,Divorced,Private,Exec-managerial,51,Cuba,482895,6408,8883,<=50K,Adults,CentralAmerica
White,Female,48,HS-grad,Never-married,Without-pay,Craft-repair,22,Haiti,412381,4420,788,<=50K,Adults,CentralAmerica
White,Female,25,11th,Married-civ-spouse,Never-worked,Handlers-cleaners,30,El-Salvador,311859,9681,9522,<=50K,YoungAdults,CentralAmerica
White,Female,26,Bachelors,Married-civ-spouse,Self-emp-not-inc,Other-service,56,Haiti,127955,1005,957,<=50K,YoungAdults,CentralAmerica
White,Male,32,11th,Never-married,Private,Other-service,38,Puerto-Rico,290168,8141,1995,>50K,Adults,CentralAmerica
Other,Female,27,HS-grad,Married-civ-spouse,Private,Other-service,24,Jamaica,316871,8955,5165,<=50K,YoungAdults,CentralAmerica
White,Female,53,11th,Divorced,Never-worked,Prof-specialty,50,Jamaica,306583,8500,8465,<=50K,MiddleAged,CentralAmerica
White,Male,35,HS-grad,Divorced,Private,Exec-managerial,23,Haiti,195063,4327,3592,>50K,Adults,CentralAmerica
Black,Male,43,Some-college,Separated,Private,Prof-specialty,27,Jamaica,116460,2218,2164,>50K,Adults,CentralAmerica
Amer-Indian-Eskimo,Male,43,Assoc-acdm,Married-civ-spouse,State-gov,Prof-specialty,36,Dominican-Republic,469544,2894,1954,>50K,Adults,CentralAmerica
Black,Male,33,Masters,Married-civ-spouse,Local-gov,Other-service,59,Jamaica,324424,7091,5463,>50K,Adults,CentralAmerica
White,Female,70,HS-grad,Widowed,Private,Prof-specialty,39,Trinadad&Tobago,163021,197,2092,<=50K,Senior,CentralAmerica
White,Male,48,Bachelors,Never-married,Private,Sales,39,El-Salvador,353095,6445,8232,>50K,Adults,CentralAmerica
White,Female,58,Bachelors,Never-married,Private,Craft-repair,43,Cuba,342954,2976,8,<=50K,MiddleAged,CentralAmerica
White,Male,41,11th,Divorced,Private,Sales,24,Dominican-Republic,369653,9796,2976,>50K,Adults,CentralAmerica
White,Male,21,Bachelors,Never-married,Self-emp-not-inc,Exec-managerial,60,Dominican-Republic,41737,2482,1805,>50K,YoungAdults,CentralAmerica
White,Female,63,11th,Married-civ-spouse,Private,Machine-op-inspct,27,Dominican-Republic,132275,2187,985,<=50K,MiddleAged,CentralAmerica
Asian-Pac-Islander,Female,20,HS-grad,Widowed,Private,Tech-support,40,Jamaica,395802,5046,6505,<=50K,YoungAdults,CentralAmerica
White,Female,65,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,32,Puerto-Rico,130257,8012,6636,<=50K,Senior,CentralAmerica
Asian-Pac-Islander,Female,70,HS-grad,Married-civ-spouse,Private,Prof-specialty,45,El-Salvador,265805,8234,761,<=50K,Senior,CentralAmerica
Black,Male,33,Bachelors,Never-married,Private,Exec-managerial,23,Dominican-Republic,175714,3825,207,>50K,Adults,CentralAmerica
White,Female,23,Some-college,Married-civ-spouse,Private,Prof-specialty,30,Dominican-Republic,462682,1695,1648,<=50K,YoungAdults,CentralAmerica
White,Female,42,Some-college,Never-married,Self-emp-not-inc,Machine-op-inspct,44,Honduras,205593,9220,512,<=50K,Adults,CentralAmerica
White,Female,45,Doctorate,Divorced,Private,Tech-support,50,Cuba,222448,5711,2190,<=50K,Adults,CentralAmerica
White,Female,54,11th,Married-civ-spouse,Private,Sales,48,Cuba,99053,2781,9385,<=50K,MiddleAged,CentralAmerica
White,Male,69,Bachelors,Married-civ-spouse,Never-worked,Exec-managerial,53,Trinadad&Tobago,77544,5332,730,>50K,Senior,CentralAmerica
White,Female,29,Some-college,Separated,Private,Machine-op-inspct,29,Dominican-Republic,316208,5716,4220,<=50K,YoungAdults,CentralAmerica
White,Male,56,Bachelors,Widowed,Never-worked,Exec-managerial,30,Cuba,485890,2579,5568,>50K,MiddleAged,CentralAmerica
White,Female,57,HS-grad,Married-civ-spouse,Private,Craft-repair,49,Honduras,477856,4648,1963,<=50K,MiddleAged,CentralAmerica
White,Female,28,HS-grad,Married-civ-spouse,Private,Prof-specialty,25,Honduras,265356,4177,2868,<=50K,YoungAdults,CentralAmerica
White,Male,20,Bachelors,Never-married,Private,Exec-managerial,23,Cuba,190625,27,4381,>50K,YoungAdults,CentralAmerica
Other,Male,44,Bachelors,Married-civ-spouse,Private,Machine-op-inspct,33,El-Salvador,62926,8757,5318,>50K,Adults,CentralAmerica
White,Female,29,11th,Never-married,Private,Exec-managerial,46,Haiti,260726,9192,8140,<=50K,YoungAdults,CentralAmerica
White,Male,59,HS-grad,Divorced,Private,Handlers-cleaners,50,Dominican-Republic,283545,6573,1938,>50K,MiddleAged,CentralAmerica
White,Male,65,11th,Married-civ-spouse,Local-gov,Prof-specialty,22,El-Salvador,23676,3584,951,>50K,Senior,CentralAmerica
White,Female,54,HS-grad,Married-civ-spouse,Local-gov,Other-service,52,El-Salvador,128859,3926,6153,<=50K,MiddleAged,CentralAmerica
White,Male,25,HS-grad,Never-married,Private,Prof-specialty,45,Cuba,158795,2446,9791,>50K,YoungAdults,CentralAmerica
White,Female,55,Bachelors,Never-married,Private,Craft-repair,20,Haiti,60175,7107,9074,<=50K,MiddleAged,CentralAmerica
White,Male,50,HS-grad,Never-married,Never-worked,Exec-managerial,30,Puerto-Rico,173596,2977,8691,>50K,MiddleAged,CentralAmerica
White,Male,35,Masters,Divorced,Private,Sales,54,Honduras,319895,7943,7562,>50K,Adults,CentralAmerica
Other,Female,40,Bachelors,Married-civ-spouse,Without-pay,Prof-specialty,55,Jamaica,275327,5616,5470,<=50K,Adults,CentralAmerica
Asian-Pac-Islander,Male,46,Some-college,Married-civ-spouse,Private,Sales,32,Cuba,441050,8300,2852,>50K,Adults,CentralAmerica
White,Male,52,Assoc-acdm,Divorced,Self-emp-not-inc,Other-service,31,Honduras,77918,4487,6751,>50K,MiddleAged,CentralAmerica
White,Female,23,Bachelors,Separated,Private,Exec-managerial,27,Jamaica,28165,2873,3440,<=50K,YoungAdults,CentralAmerica
White,Female,46,HS-grad,Married-civ-spouse,Private,Prof-specialty,52,Honduras,268093,7454,3920,<=50K,Adults,CentralAmerica
White,Male,34,11th,Never-married,Self-emp-not-inc,Exec-managerial,55,Honduras,417931,3656,4396,>50K,Adults,CentralAmerica
White,Female,45,HS-grad,Married-civ-spouse,State-gov,Sales,35,Jamaica,245969,6158,561,<=50K,Adults,CentralAmerica
Amer-Indian-Eskimo,Male,22,HS-grad,Never-married,Private,Other-service,39,Dominican-Republic,296816,8047,5422,>50K,YoungAdults,CentralAmerica
White,Male,37,HS-grad,Never-married,Self-emp-not-inc,Handlers-cleaners,43,Honduras,21827,6305,8697,>50K,Adults,CentralAmerica
White,Female,38,11th,Married-civ-spouse,Private,Sales,20,Cuba,203534,1224,8235,<=50K,Adults,CentralAmerica
White,Female,42,Bachelors,Never-married,Private,Tech-support,24,Jamaica,92306,7327,4494,<=50K,Adults,CentralAmerica
Black,Female,18,HS-grad,Never-married,Never-worked,Machine-op-inspct,53,Cuba,462602,345,983,<=50K,YoungAdults,CentralAmerica
White,Male,51,HS-grad,Married-civ-spouse,Private,Prof-specialty,50,Cuba,125284,6283,1188,>50K,MiddleAged,CentralAmerica
White,Female,30,HS-grad,Married-civ-spouse,Self-emp-not-inc,Craft-repair,26,Trinadad&Tobago,443449,7503,8335,<=50K,Adults,CentralAmerica
White,Female,28,Bachelors,Never-married,Private,Exec-managerial,59,Haiti,388467,402,159,<=50K,YoungAdults,CentralAmerica
White,Female,34,11th,Married-civ-spouse,Local-gov,Sales,30,Jamaica,267577,7454,3986,<=50K,Adults,CentralAmerica
White,Female,38,Bachelors,Married-civ-spouse,Private,Other-service,20,Puerto-Rico,385279,3949,6844,<=50K,Adults,CentralAmerica
White,Female,37,Some-college,Married-civ-spouse,Never-worked,Sales,30,Honduras,256581,8158,1760,<=50K,Adults,CentralAmerica
Amer-Indian-Eskimo,Female,25,11th,Married-civ-spouse,Private,Sales,47,Trinadad&Tobago,270537,4203,1823,<=50K,YoungAdults,CentralAmerica
White,Male,25,Some-college,Married-civ-spouse,Private,Tech-support,45,Honduras,363096,4359,9577,>50K,YoungAdults,CentralAmerica
White,Male,52,Bachelors,Married-civ-spouse,Without-pay,Exec-managerial,20,Cuba,55120,1979,2389,>50K,MiddleAged,CentralAmerica
White,Male,26,Masters,Married-civ-spouse,Private,Machine-op-inspct,59,Dominican-Republic,232672,859,1414,>50K,YoungAdults,CentralAmerica
White,Female,27,Doctorate,Never-married,Private,Exec-managerial,38,Puerto-Rico,377774,534,466,<=50K,YoungAdults,CentralAmerica
Black,Female,24,Some-college,Married-civ-spouse,State-gov,Prof-specialty,55,Cuba,116097,7455,5625,<=50K,YoungAdults,CentralAmerica
Asian-Pac-Islander,Female,67,HS-grad,Never-married,Federal-gov,Exec-managerial,50,Cuba,323458,2105,989,<=50K,Senior,CentralAmerica
White,Female,51,Masters,Never-married,Private,Tech-support,40,Honduras,280940,8777,6056,<=50K,MiddleAged,CentralAmerica
White,Female,51,Assoc-acdm,Never-married,Private,Prof-specialty,41,Trinadad&Tobago,222775,7302,6486,<=50K,MiddleAged,CentralAmerica
White,Male,45,Some-college,Married-civ-spouse,Never-worked,Prof-specialty,48,Honduras,438852,3685,480,>50K,Adults,CentralAmerica
Asian-Pac-Islander,Male,59,Bachelors,Never-married,Private,Prof-specialty,23,Jamaica,437745,112,7429,>50K,MiddleAged,CentralAmerica
White,Male,46,HS-grad,Married-civ-spouse,Private,Machine-op-inspct,50,Cuba,13960,8028,9167,>50K,Adults,CentralAmerica
